SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
ILZ,07-Jan-2015,3440.65,3460.56,3425.56,3460.47,0
INDS,07-Jan-2015,3690.009,3701.616,3671.939,3696.808,0
INSR,07-Jan-2015,6569.019,6610.692,6534.322,6608.295,0
IPSA,07-Jan-2015,3776.64,3794.15,3775.65,3776.65,0
IQX,07-Jan-2015,3152.43,3192.85,3152.43,3188.2,0
IQZ,07-Jan-2015,8017.54,8087.38,8017.54,8086.7,0
IRX,07-Jan-2015,0.02,0.02,0.02,0.02,0
IUX,07-Jan-2015,1169.3,1175.98,1164.95,1175.97,0
IVX,07-Jan-2015,900.86,910.56,900.86,908.41,0
IXB,07-Jan-2015,499.13,505.06,499.13,503.96,0
IXCO,07-Jan-2015,2384.247,2400.852,2375.716,2392.155,0
IXE,07-Jan-2015,754.89,766.49,751.07,755.97,0
IXF,07-Jan-2015,3025.687,3037.28,3003.632,3037.28,0
IXHC,07-Jan-2015,705.19,719.04,704.6,718.85,0
IXI,07-Jan-2015,546.8,552.29,546.8,550.04,0
IXM,07-Jan-2015,238.38,241.28,238.38,240.89,0
IXR,07-Jan-2015,482.75,490.71,482.75,490.37,0
IXT,07-Jan-2015,404.82,406.63,402.95,405.73,0
IXTC,07-Jan-2015,265.35,265.551,263.136,265.216,0
IXU,07-Jan-2015,475.67,481.47,474.24,479.7,0
IXV,07-Jan-2015,685.92,699.77,685.92,699.6,0
IXY,07-Jan-2015,701.71,710.86,701.71,710.54,0
JBV,07-Jan-2015,88.31,89.41,88.31,89.4,0
JKC,07-Jan-2015,142.63,142.66,141.15,142.28,0
JKSE,07-Jan-2015,5175.554,5207.376,5174.796,5207.118,0
JPN,07-Jan-2015,175.78,175.78,175.77,175.78,0
JPV,07-Jan-2015,182.88,182.88,182.88,182.88,0
JX,07-Jan-2015,683.42,686.99,681.45,683.65,45566200
KBK,07-Jan-2015,105.93,107.55,105.93,107.53,0
KDY,07-Jan-2015,439.28,439.28,439.28,439.28,0
KFX,07-Jan-2015,744.947,747.16,740.827,740.827,0
KIX,07-Jan-2015,198.53,200.5,197.89,200.07,0
KLX,07-Jan-2015,33.74,34.4,33.74,34.25,0
KRX,07-Jan-2015,74.95,75.29,74.39,75.02,0
KS11,07-Jan-2015,1878.9,1887.6,1876.27,1883.83,280509
KSX,07-Jan-2015,283.26,287.35,283.26,287.32,0
LOWA,07-Jan-2015,4,4,4,4,0
LOWD,07-Jan-2015,9,9,9,9,0
LOWN,07-Jan-2015,71,71,71,71,0
LOWQ,07-Jan-2015,43,43,43,43,0
LOWS,07-Jan-2015,289,289,289,289,0
LOWV,07-Jan-2015,13,13,13,13,0
M1HA,07-Jan-2015,35,35,35,35,0
M1HD,07-Jan-2015,14,14,14,14,0
M1HE,07-Jan-2015,75,75,75,75,0
M1HH,07-Jan-2015,284,284,284,284,0
M1HL,07-Jan-2015,145,145,145,145,0
M1HN,07-Jan-2015,205,205,205,205,0
M1HP,07-Jan-2015,4,4,4,4,0
M1HQ,07-Jan-2015,189,189,189,189,0
M1HU,07-Jan-2015,107,107,107,107,0
M1HV,07-Jan-2015,322,322,322,322,0
M1HX,07-Jan-2015,429,429,429,429,0
M1LA,07-Jan-2015,28,28,28,28,0
M1LD,07-Jan-2015,8,8,8,8,0
M1LE,07-Jan-2015,98,98,98,98,0
M1LH,07-Jan-2015,302,302,302,302,0
M1LL,07-Jan-2015,161,161,161,161,0
M1LN,07-Jan-2015,180,180,180,180,0
M1LP,07-Jan-2015,9,9,9,9,0
M1LQ,07-Jan-2015,255,255,255,255,0
M1LU,07-Jan-2015,141,141,141,141,0
M1LV,07-Jan-2015,322,322,322,322,0
M1LX,07-Jan-2015,463,463,463,463,0
M3HA,07-Jan-2015,14,14,14,14,0
M3HD,07-Jan-2015,5,5,5,5,0
M3HE,07-Jan-2015,41,41,41,41,0
M3HH,07-Jan-2015,196,196,196,196,0
M3HL,07-Jan-2015,69,69,69,69,0
M3HN,07-Jan-2015,136,136,136,136,0
M3HP,07-Jan-2015,4,4,4,4,0
M3HQ,07-Jan-2015,115,115,115,115,0
M3HU,07-Jan-2015,54,54,54,54,0
M3HV,07-Jan-2015,211,211,211,211,0
M3HX,07-Jan-2015,265,265,265,265,0
M3LA,07-Jan-2015,20,20,20,20,0
M3LD,07-Jan-2015,6,6,6,6,0
M3LE,07-Jan-2015,74,74,74,74,0
M3LH,07-Jan-2015,106,106,106,106,0
M3LL,07-Jan-2015,100,100,100,100,0
M3LN,07-Jan-2015,94,94,94,94,0
M3LP,07-Jan-2015,2,2,2,2,0
M3LQ,07-Jan-2015,92,92,92,92,0
M3LU,07-Jan-2015,62,62,62,62,0
M3LV,07-Jan-2015,144,144,144,144,0
M3LX,07-Jan-2015,206,206,206,206,0
M6HA,07-Jan-2015,4,4,4,4,0
M6HD,07-Jan-2015,1,1,1,1,0
M6HE,07-Jan-2015,36,36,36,36,0
M6HH,07-Jan-2015,168,168,168,168,0
M6HL,07-Jan-2015,28,28,28,28,0
M6HN,07-Jan-2015,111,111,111,111,0
M6HP,07-Jan-2015,4,4,4,4,0
M6HQ,07-Jan-2015,81,81,81,81,0
M6HU,07-Jan-2015,27,27,27,27,0
M6HV,07-Jan-2015,169,169,169,169,0
M6HX,07-Jan-2015,196,196,196,196,0
M6LA,07-Jan-2015,16,16,16,16,0
M6LD,07-Jan-2015,4,4,4,4,0
M6LE,07-Jan-2015,70,70,70,70,0
M6LH,07-Jan-2015,91,91,91,91,0
M6LL,07-Jan-2015,90,90,90,90,0
M6LN,07-Jan-2015,85,85,85,85,0
M6LP,07-Jan-2015,2,2,2,2,0
M6LQ,07-Jan-2015,80,80,80,80,0
M6LU,07-Jan-2015,53,53,53,53,0
M6LV,07-Jan-2015,128,128,128,128,0
M6LX,07-Jan-2015,181,181,181,181,0
MAHA,07-Jan-2015,3,3,3,3,0
MAHD,07-Jan-2015,1,1,1,1,0
MAHE,07-Jan-2015,31,31,31,31,0
MAHH,07-Jan-2015,132,132,132,132,0
MAHL,07-Jan-2015,13,13,13,13,0
MAHN,07-Jan-2015,96,96,96,96,0
MAHP,07-Jan-2015,4,4,4,4,0
MAHQ,07-Jan-2015,46,46,46,46,0
MAHU,07-Jan-2015,20,20,20,20,0
MAHV,07-Jan-2015,125,125,125,125,0
MAHX,07-Jan-2015,145,145,145,145,0
MALA,07-Jan-2015,14,14,14,14,0
MALD,07-Jan-2015,3,3,3,3,0
MALE,07-Jan-2015,64,64,64,64,0
MALH,07-Jan-2015,69,69,69,69,0
MALL,07-Jan-2015,80,80,80,80,0
MALN,07-Jan-2015,73,73,73,73,0
MALP,07-Jan-2015,2,2,2,2,0
MALQ,07-Jan-2015,62,62,62,62,0
MALU,07-Jan-2015,40,40,40,40,0
MALV,07-Jan-2015,109,109,109,109,0
MALX,07-Jan-2015,149,149,149,149,0
MBO,07-Jan-2015,2322,2371.94,2322,2366.06,0
MDO,07-Jan-2015,1435.22,1435.22,1421.9,1421.9,0
MERV,07-Jan-2015,8132.99,8246.15,8045.22,8246.15,0
MEV,07-Jan-2015,246.99,246.99,246.99,246.99,0
MFX,07-Jan-2015,33.67,34.39,33.67,34.32,0
MGD,07-Jan-2015,637.87,644.34,637.84,644.27,0
MIA,07-Jan-2015,1435.22,1435.22,1421.9,1421.9,0
MID,07-Jan-2015,1418.88,1430.79,1418.74,1430.65,0
MIH,07-Jan-2015,1435.22,1435.22,1421.9,1421.9,0
MIV,07-Jan-2015,1430.74,1430.74,1430.74,1430.74,0
MLO,07-Jan-2015,638.71,642.5,636.12,640.53,0
MMFI,07-Jan-2015,41.22,44.2,39.29,44.2,0
MMOF,07-Jan-2015,50.89,51.34,49.2,51.34,0
MMOH,07-Jan-2015,51.34,52.12,49.38,52.12,0
MMTH,07-Jan-2015,51.23,51.25,49.65,51.22,0
MMTW,07-Jan-2015,35.05,39.95,33.61,39.95,0
MNG,07-Jan-2015,68.8,69.6,68.21,68.54,0
MOY,07-Jan-2015,59.43,59.43,59.43,59.43,0
MSH,07-Jan-2015,984.16,988.7,980,986.82,0
MTFI,07-Jan-2015,40,40,22.22,27.27,0
MTOF,07-Jan-2015,20,27.27,14.28,22.72,0
MTOH,07-Jan-2015,40,40,22.22,31.81,0
MTTH,07-Jan-2015,20,36.36,14.28,22.72,0
MTTW,07-Jan-2015,60,63.63,40,45.45,0
MUV,07-Jan-2015,496.05,499.2,495.14,499.13,0
MVH,07-Jan-2015,1016.62,1016.62,1016.62,1016.62,0
MXX,07-Jan-2015,41331.121,41963.949,41331.121,41813.93,184571008
MXY,07-Jan-2015,240.85,242.96,239.87,242.15,0
MYHA,07-Jan-2015,74,74,74,74,0
MYHD,07-Jan-2015,41,41,41,41,0
MYHE,07-Jan-2015,184,184,184,184,0
MYHH,07-Jan-2015,562,562,562,562,0
MYHL,07-Jan-2015,316,316,316,316,0
MYHN,07-Jan-2015,400,400,400,400,0
MYHP,07-Jan-2015,14,14,14,14,0
MYHQ,07-Jan-2015,404,404,404,404,0
MYHU,07-Jan-2015,291,291,291,291,0
MYHV,07-Jan-2015,587,587,587,587,0
MYHX,07-Jan-2015,878,878,878,878,0
MYLA,07-Jan-2015,85,85,85,85,0
MYLD,07-Jan-2015,30,30,30,30,0
MYLE,07-Jan-2015,166,166,166,166,0
MYLH,07-Jan-2015,906,906,906,906,0
MYLL,07-Jan-2015,544,544,544,544,0
MYLN,07-Jan-2015,573,573,573,573,0
MYLP,07-Jan-2015,25,25,25,25,0
MYLQ,07-Jan-2015,792,792,792,792,0
MYLU,07-Jan-2015,547,547,547,547,0
MYLV,07-Jan-2015,903,903,903,903,0
MYLX,07-Jan-2015,1450,1450,1450,1450,0
NAST,07-Jan-2015,3820.8,3826.97,3769.96,3799.73,0
NBI,07-Jan-2015,3184.05,3261.12,3182.94,3259.73,0
NBZ,07-Jan-2015,3270.48,3270.48,3270.48,3270.48,0
NDFI,07-Jan-2015,32.71,38.31,27.1,35.51,0
NDOF,07-Jan-2015,64.48,67.28,57.94,60.74,0
NDOH,07-Jan-2015,70.09,71.02,67.28,67.28,0
NDTH,07-Jan-2015,76.63,77.57,75.7,77.57,0
NDTW,07-Jan-2015,18.69,30.84,18.69,30.84,0
NDX,07-Jan-2015,4139.851,4169.97,4126.388,4160,0
NDXT,07-Jan-2015,2291.59,2310.48,2284.14,2300.44,0
NDXX,07-Jan-2015,2291.45,2305.06,2284.98,2304.99,0
NDY,07-Jan-2015,4139.85,4169.97,4126.39,4160,0
NEX,07-Jan-2015,174.47,174.99,173.87,174.6,0
NFA,07-Jan-2015,47.37,47.88,47.37,47.85,0
NGV,07-Jan-2015,737.97,737.97,737.97,737.97,0
NI225,07-Jan-2015,16808.26,16974.61,16808.26,16885.33,0
NNY,07-Jan-2015,8364.98,8405.865,8338.883,8391.747,0
NNYE,07-Jan-2015,11944.709,12038.005,11828.235,11886.753,0
NNYI,07-Jan-2015,5098.023,5157.833,5098.023,5147.087,0
NNYK,07-Jan-2015,6478.252,6548.61,6478.252,6540.66,0
NNYL,07-Jan-2015,7031.842,7114.122,7031.842,7105.112,0
NNYP,07-Jan-2015,11873.614,12068.769,11873.614,12065.085,0
NNYY,07-Jan-2015,7332.823,7351.927,7292.157,7343.53,0
NQGM,07-Jan-2015,1691.87,1709.02,1687.25,1709.02,0
NQGS,07-Jan-2015,2160.28,2172.72,2154.27,2171.27,0
NSEI,07-Jan-2015,8118.65,8118.65,8102.1001,8102.1001,0
NSHD,07-Jan-2015,7,1042,7,753,0
NSHF,07-Jan-2015,31,2052,31,1642,0
NSHR,07-Jan-2015,5.42,7.87,1.91,3.18,0
NSHU,07-Jan-2015,38,2434,38,2395,0
NVLD,07-Jan-2015,0.07,1036.58,0.07,953.62,0
NVLF,07-Jan-2015,5.96,1238.14,5.6,1238.09,0
NVLR,07-Jan-2015,82.68,82.68,1.72,2.29,0
NVLU,07-Jan-2015,6.04,2191.71,6.04,2191.71,0
NVOT,07-Jan-2015,42272.574,4468471,35879.945,3809747.5,0
NWV,07-Jan-2015,357.24,357.24,357.24,357.24,0
NWX,07-Jan-2015,346.44,348.43,344.39,347.21,0
NXTQ,07-Jan-2015,303.54,305.95,303,305.82,0
NYA,07-Jan-2015,10514.482,10638.739,10514.482,10627.134,0
NYI,07-Jan-2015,5098.023,5157.833,5098.023,5147.087,0
NYL,07-Jan-2015,7031.842,7114.122,7031.842,7105.112,0
NZ50,07-Jan-2015,5558.057,5572.22,5558.057,5569.098,0
OEX,07-Jan-2015,885.1,895.62,885.1,893.6,266855600
OFIN,07-Jan-2015,5547.848,5583.533,5515.119,5583.533,0
OILBR,07-Jan-2015,51.1,51.47,51.1,51.47,4406
OILSW,07-Jan-2015,48,48.7,48,48.7,971334
OIV,07-Jan-2015,54.23,62.78,50.94,52.95,0
OMX,07-Jan-2015,1432.3,1441.308,1421.342,1421.342,0
ONE,07-Jan-2015,885.1,895.62,885.1,893.6,0
OOI,07-Jan-2015,1492.24,1503.01,1492.24,1500.59,0
OSX,07-Jan-2015,200.78,202.26,196.96,199.18,0
OVX,07-Jan-2015,55.41,55.69,51.84,53.25,0
PHN,07-Jan-2015,27.86,27.97,27.63,27.82,0
PLD,07-Jan-2015,802.3,804.45,785.8,792.45,4440
PLT,07-Jan-2015,1223.5,1225.1,1214.8,1220.9,13848
POQ,07-Jan-2015,89.87,89.97,89.78,89.97,0
QSHD,07-Jan-2015,2,1136,2,887,0
QSHF,07-Jan-2015,42,1280,42,952,0
QSHR,07-Jan-2015,22,22,1.24,2.07,0
QSHU,07-Jan-2015,44,1839,44,1839,0
QVLD,07-Jan-2015,0.02,526.66,0.02,493.11,0
QVLF,07-Jan-2015,3.07,761.77,1.98,760.65,0
QVLR,07-Jan-2015,125.51,125.51,1.37,2.54,0
QVLU,07-Jan-2015,3.09,1253.76,3.09,1253.76,0
R1FI,07-Jan-2015,41.58,45.44,39.6,45.44,0
R1OF,07-Jan-2015,57.62,59,54.95,58.91,0
R1OH,07-Jan-2015,59.7,60.69,58.01,60.09,0
R1TH,07-Jan-2015,62.37,63.06,61.18,63.06,0
R1TW,07-Jan-2015,32.17,38.11,29.8,38.11,0
R2FI,07-Jan-2015,44.21,46.66,40.88,46.66,0
R2OF,07-Jan-2015,56.45,57.96,54.16,57.96,0
R2OH,07-Jan-2015,53.9,55.62,52.55,55.62,0
R2TH,07-Jan-2015,54.06,54.73,52.7,54.68,0
R2TW,07-Jan-2015,32.96,36.4,28.85,36.4,0
R3FI,07-Jan-2015,43.31,46.24,40.44,46.24,0
R3OF,07-Jan-2015,56.86,58.29,54.43,58.29,0
R3OH,07-Jan-2015,55.9,57.16,54.57,57.16,0
R3TH,07-Jan-2015,56.92,57.61,55.63,57.57,0
R3TW,07-Jan-2015,32.69,36.99,29.18,36.99,0
RAG,07-Jan-2015,767.05,774.19,767.05,773.68,0
RAV,07-Jan-2015,1320.87,1332.23,1320.87,1330.18,0
RDG,07-Jan-2015,728.79,735.26,728.57,735.17,0
RJY,07-Jan-2015,73.8,73.8,73.8,73.8,0
RLG,07-Jan-2015,938.75,947.9,938.75,946.88,0
RLX,07-Jan-2015,1000.1,1018.28,1000.1,1018.27,0
RMC,07-Jan-2015,1625.45,1639.72,1625.36,1639.05,0
RMV,07-Jan-2015,1664.47,1679.17,1664.47,1677.69,0
RMZ,07-Jan-2015,1152.3,1170.17,1149.71,1169.74,0
RPE,07-Jan-2015,199.64,200.39,196.97,197.67,0
RSC,07-Jan-2015,1195.26,1202.86,1193.21,1202.8,0
RSG,07-Jan-2015,1334.55,1344.55,1333.23,1344.47,0
RSV,07-Jan-2015,1035.91,1041.22,1033.15,1041.16,0
RTCM,07-Jan-2015,192.46,197.21,192.23,196.74,8764600
RTF,07-Jan-2015,1375.98,1387.49,1375.44,1384.08,0
RTG,07-Jan-2015,505.45,509.76,505.19,509.74,0
RTI,07-Jan-2015,463.48,466.58,462.7,466.56,0
RTM,07-Jan-2015,467.08,469.73,465.13,469.73,0
RTRE,07-Jan-2015,163.34,168.1,163.08,167.75,8186500
RTV,07-Jan-2015,417.26,419.34,416.06,419.32,0
RUA,07-Jan-2015,1194.61,1205.32,1194.61,1204,0
RUF,07-Jan-2015,14.88,15.54,14.88,15.4,0
RUI,07-Jan-2015,1117.299,1127.97,1117.299,1126.276,0
RUJ,07-Jan-2015,1479.26,1483.74,1471.5,1483.73,0
RUO,07-Jan-2015,700.65,706.5,698.82,706.49,0
RUT,07-Jan-2015,1169.302,1175.975,1164.954,1175.968,0
RVX,07-Jan-2015,24.4,24.52,23.2,23.21,0
RWG,07-Jan-2015,393.02,397.05,393.02,396.41,0
RWI,07-Jan-2015,469.8,474.51,469.8,473.51,0
RWV,07-Jan-2015,562.74,568.24,562.74,566.76,0
S1FI,07-Jan-2015,41.58,46.53,34.65,44.55,0
S1OF,07-Jan-2015,63.36,65.34,59.4,63.36,0
S1OH,07-Jan-2015,67.32,70.29,65.34,67.32,0
S1TH,07-Jan-2015,71.28,73.26,71.28,72.27,0
S1TR,07-Jan-2015,212.37,217.25,212.37,217.03,0
S1TW,07-Jan-2015,20.79,27.72,18.81,26.73,0
S2TR,07-Jan-2015,395.69,400.73,395.4,398.13,0
S3TR,07-Jan-2015,742.4,750.5,742.4,747.08,0
S4FI,07-Jan-2015,43.75,47.25,42,47.25,0
S4OF,07-Jan-2015,59.25,60.75,56.75,60.75,0
S4OH,07-Jan-2015,58.75,61.25,58.5,61,0
S4TH,07-Jan-2015,60,60.25,59.25,59.5,0
S4TR,07-Jan-2015,306.95,309.33,306.95,308.67,0
S4TW,07-Jan-2015,30.75,37.25,28,37.25,0
S5FI,07-Jan-2015,42.23,47.6,39.44,47.6,0
S5OF,07-Jan-2015,61.55,63.54,59.36,63.34,0
S5OH,07-Jan-2015,65.33,66.93,63.34,65.53,0
S5TH,07-Jan-2015,68.72,69.12,67.33,69.12,0
S5TR,07-Jan-2015,425.96,436.69,425.96,435.34,0
S5TW,07-Jan-2015,28.88,37.84,28.28,37.84,0
S6CD,07-Jan-2015,453.03,463.54,453.03,463.53,0
S6CS,07-Jan-2015,1307.55,1318.56,1307.55,1314.12,0
S6EP,07-Jan-2015,980.39,1000.89,961.23,971.57,0
S6FI,07-Jan-2015,43.5,45.66,38.83,45.66,0
S6FP,07-Jan-2015,733.14,740.09,733.14,740,0
S6HC,07-Jan-2015,1394.08,1415.09,1394.08,1414.92,0
S6IP,07-Jan-2015,719.11,724.83,716.5,721.3,0
S6MP,07-Jan-2015,414.2,416.23,410.37,412.77,0
S6OF,07-Jan-2015,58.16,59.5,54.83,59.5,0
S6OH,07-Jan-2015,57.5,59,55.66,59,0
S6TH,07-Jan-2015,58.5,59,56.33,58.83,0
S6TP,07-Jan-2015,416.31,420.54,416.31,420.54,0
S6TR,07-Jan-2015,923.32,943.87,923.32,943.53,0
S6TW,07-Jan-2015,30.16,33.5,25.83,33.5,0
S6UP,07-Jan-2015,469.86,475.86,468.69,475.7,0
S7TR,07-Jan-2015,706.79,717.87,706.79,717.46,0
S8TR,07-Jan-2015,884.53,898.83,881.56,887.54,0
S9TR,07-Jan-2015,503.54,515.07,503.54,514.9,0
SAAA,07-Jan-2015,1385.46,1389.79,1377.35,1378.56,0
SAAB,07-Jan-2015,2057.97,2069.06,2054.36,2064.84,0
SAAC,07-Jan-2015,1931.17,1941.89,1924.33,1926.07,0
SAAE,07-Jan-2015,38.88,39.07,38.69,38.83,0
SAAI,07-Jan-2015,906.48,922.65,906.48,921.78,0
SAAM,07-Jan-2015,507.15,509.92,504.13,506.21,0
SAAW,07-Jan-2015,248.13,251.51,248.13,250.56,0
SACC,07-Jan-2015,3402.6,3412.68,3391.61,3400.27,0
SACN,07-Jan-2015,163.14,164.98,162.91,163.82,0
SACP,07-Jan-2015,92.76,94.21,92.68,94.02,0
SACT,07-Jan-2015,113.23,114.75,112.86,114.52,0
SAEI,07-Jan-2015,1272.23,1282.91,1268.53,1280.34,0
SAER,07-Jan-2015,103.46,104.26,102.46,102.95,0
SAEU,07-Jan-2015,1264.65,1270.92,1262.57,1266.61,0
SAIE,07-Jan-2015,245.55,248.02,244.32,245.79,0
SAIU,07-Jan-2015,223.94,225.49,222.88,223.05,0
SAJR,07-Jan-2015,125.18,125.62,124.21,124.79,0
SAJT,07-Jan-2015,105.85,106.33,105.14,105.62,0
SANA,07-Jan-2015,4075.93,4139.18,4075.93,4129.04,0
SANC,07-Jan-2015,3518.97,3573.34,3518.97,3568.27,0
SAPE,07-Jan-2015,3460.25,3472.95,3451.01,3454.58,0
SAPT,07-Jan-2015,93.32,93.72,92.75,93.53,0
SAPU,07-Jan-2015,2831.98,2844.09,2822.45,2843.92,0
SAQA,07-Jan-2015,3043.46,3060.93,3038.97,3053.25,0
SAQE,07-Jan-2015,2269.33,2292.7,2265.29,2290.03,0
SASE,07-Jan-2015,18.75,19.2,18.67,19.05,0
SAUE,07-Jan-2015,153.39,154.58,151.91,152.64,0
SAWP,07-Jan-2015,63.03,63.1,62.21,62.59,0
SAWT,07-Jan-2015,65.53,65.59,64.67,65.07,0
SBAI,07-Jan-2015,91.41,95.03,91.41,94.12,0
SBER,07-Jan-2015,72.98,73.38,72.06,72.27,0
SBES,07-Jan-2015,1078.35,1085.27,1076.27,1083.74,0
SBIX,07-Jan-2015,223.93,226.48,223.47,225.01,0
SBNP,07-Jan-2015,1670.7,1692.02,1670.7,1690.5,0
SBRX,07-Jan-2015,136.47,139.43,136.47,139.22,0
SBSE,07-Jan-2015,1549.61,1579.69,1547.74,1577.61,0
SBSU,07-Jan-2015,1382.73,1402.41,1381.17,1398.89,0
SBTR,07-Jan-2015,76.3,76.72,75.34,75.56,0
SBUP,07-Jan-2015,3937.61,4014.33,3937.61,4011.39,0
SCBR,07-Jan-2015,29.73,30.09,29.46,30.07,0
SCEI,07-Jan-2015,873.39,873.89,869.63,870.77,0
SCGD,07-Jan-2015,470.32,476.58,470.25,473.66,0
SCGO,07-Jan-2015,176.87,177.48,176.29,177.32,0
SCGT,07-Jan-2015,2032.45,2038.63,2022.85,2031.9,0
SCII,07-Jan-2015,70.65,71.62,70.33,71.1,0
SCIR,07-Jan-2015,233.62,234.38,232.06,232.9,0
SCIS,07-Jan-2015,203.98,204.64,202.61,203.35,0
SCIT,07-Jan-2015,398.72,400.02,396.05,397.49,0
SCPC,07-Jan-2015,2253.35,2258.9,2243.13,2247.46,0
SCPX,07-Jan-2015,538.62,544.3,537.11,541.01,0
SCRC,07-Jan-2015,3175.1,3218.5,3163.76,3213.13,0
SCRE,07-Jan-2015,4145.9,4163.2,4127.79,4141.44,0
SCSC,07-Jan-2015,3079.18,3097.91,3042.52,3078.84,0
SCSE,07-Jan-2015,2769,2799.08,2728.18,2766.78,0
SCSR,07-Jan-2015,637.67,639.37,636.25,637.09,0
SCUT,07-Jan-2015,1921.22,1932.64,1892.07,1925.34,0
SCWI,07-Jan-2015,152.82,153.78,152.16,152.95,0
SCWP,07-Jan-2015,287.82,289.66,287.78,288.53,0
SCYE,07-Jan-2015,111.79,111.79,111.76,111.78,0
SCYI,07-Jan-2015,127.43,127.43,127.39,127.42,0
SDCG,07-Jan-2015,669.53,678.68,669.53,678.63,0
SDCV,07-Jan-2015,672.72,680.3,672.72,680.17,0
SDDE,07-Jan-2015,474.88,480.63,474.88,479.84,0
SDDM,07-Jan-2015,99.49,99.79,99.01,99.16,0
SDDV,07-Jan-2015,140.48,141.89,140.1,141.65,0
SDEM,07-Jan-2015,89.09,89.65,88.89,89.49,0
SDEW,07-Jan-2015,1145.02,1158.91,1145.02,1158.79,0
SDGO,07-Jan-2015,567.94,576.84,567.94,576.41,0
SDIP,07-Jan-2015,138.93,139.7,137.92,138.39,0
SDIS,07-Jan-2015,180.52,181.57,179.19,179.88,0
SDIT,07-Jan-2015,162.91,163.81,161.73,162.28,0
SDLC,07-Jan-2015,593.46,602.2,593.46,601.19,0
SDMC,07-Jan-2015,800.67,810.76,800.67,810.66,0
SDPI,07-Jan-2015,1316.16,1326.87,1315.02,1324.39,0
SDSC,07-Jan-2015,806.27,814.9,806.27,814.84,0
SDTI,07-Jan-2015,1443.92,1455.67,1442.67,1452.96,0
SDTR,07-Jan-2015,978.28,998.98,978.28,997.39,0
SDTS,07-Jan-2015,1133.57,1137.41,1133.45,1135.62,0
SDTT,07-Jan-2015,1316.57,1321.03,1316.43,1318.95,0
SDVO,07-Jan-2015,552.75,560.32,552.75,558.81,0
SDWI,07-Jan-2015,110.28,111.2,109.91,111.09,0
SEAN,07-Jan-2015,698.98,702.61,695.39,702.61,0
SEBI,07-Jan-2015,2303.17,2319.31,2296.66,2315.55,0
SECA,07-Jan-2015,233.25,234.18,230.33,232.34,0
SECB,07-Jan-2015,273.04,274.26,269.59,272.03,0
SECC,07-Jan-2015,466.04,468.02,460.06,464.23,0
SEIB,07-Jan-2015,2636.5,2666.5,2627.5,2666.5,0
SEIE,07-Jan-2015,169.81,171.24,169.25,171.03,0
SEII,07-Jan-2015,652.51,652.88,649.7,650.55,0
SEIT,07-Jan-2015,146.98,149.29,146.9,149.29,0
SEIU,07-Jan-2015,171.12,172.01,170.74,171.46,0
SEMT,07-Jan-2015,1045.64,1064.87,1045.64,1062.59,0
SENSEX,07-Jan-2015,26983.43,27051.6,26776.12,26908.82,0
SFTR,07-Jan-2015,1164.91,1194.19,1164.91,1194.13,0
SG0A,07-Jan-2015,316.6,317.45,314.16,314.34,0
SG0B,07-Jan-2015,100.66,100.93,99.89,99.94,0
SG0C,07-Jan-2015,1039.3,1042.07,1031.31,1031.87,0
SG0D,07-Jan-2015,53.37,53.59,52.69,52.74,0
SG0E,07-Jan-2015,551.07,553.29,543.98,544.61,0
SG0F,07-Jan-2015,578.09,578.74,572.41,575.86,0
SG0G,07-Jan-2015,454.37,456.16,451.18,453.89,0
SG0H,07-Jan-2015,4705.01,4710.31,4658.83,4686.87,0
SG0I,07-Jan-2015,278.14,283.95,271.14,280.41,0
SG1A,07-Jan-2015,948.72,967.19,923.54,955.11,0
SG1B,07-Jan-2015,397.39,398.75,389.05,389.38,0
SG1C,07-Jan-2015,16.37,16.43,16.03,16.04,0
SG1D,07-Jan-2015,169.16,169.73,165.55,165.75,0
SG1E,07-Jan-2015,112.49,113.85,111.63,112.79,0
SG1F,07-Jan-2015,27.5,27.84,27.29,27.57,0
SG1G,07-Jan-2015,55.43,56.11,55,55.58,0
SG1H,07-Jan-2015,161.04,164.08,160.36,162.46,0
SG1I,07-Jan-2015,85.8,87.42,85.44,86.56,0
SG1J,07-Jan-2015,352.55,359.91,343.67,355.42,0
SG2A,07-Jan-2015,443.65,449.36,431.23,444,0
SG2B,07-Jan-2015,419.38,424.77,407.64,419.7,0
SG2C,07-Jan-2015,582.21,589.69,565.91,582.66,0
SG2D,07-Jan-2015,113.98,114.8,113.9,114.37,0
SG2E,07-Jan-2015,10.99,11.07,10.98,11.03,0
SG2F,07-Jan-2015,37.45,37.72,37.42,37.57,0
SG2G,07-Jan-2015,134.69,140.66,133.46,134.8,0
SG2H,07-Jan-2015,19.59,20.46,19.41,19.6,0
SG2I,07-Jan-2015,94.01,98.2,93.15,94.09,0
SG2J,07-Jan-2015,99.21,101.08,98.78,100.08,0
SG3A,07-Jan-2015,550.47,551.05,545.91,547.49,0
SG3B,07-Jan-2015,3750.68,3754.63,3719.71,3730.34,0
SG3C,07-Jan-2015,334.36,336.22,326.72,327.14,0
SG3D,07-Jan-2015,11.15,11.21,10.89,10.91,0
SG3E,07-Jan-2015,115.24,115.88,112.6,112.75,0
SG3F,07-Jan-2015,85.65,86.07,85.14,85.98,0
SG3G,07-Jan-2015,36.99,37.17,36.77,37.13,0
SG3H,07-Jan-2015,252,253.18,250.5,252.97,0
