Symbol,Date,Open,High,Low,Close,Volume
DSIM,08-Jan-2015,215.3,221.11,215.3,220.02,13546100
DSIN,08-Jan-2015,502.04,511.94,502.04,511.92,76816300
DSIO,08-Jan-2015,92.37,93.07,92.04,92.77,8054200
DSIP,08-Jan-2015,545.75,555.62,545.75,555.16,6850400
DSIQ,08-Jan-2015,1287.75,1308.89,1287.75,1308.75,13438900
DSIR,08-Jan-2015,449.28,456.47,449.28,456,20699700
DSIS,08-Jan-2015,318.85,324.52,318.85,324.46,15276900
DSIT,08-Jan-2015,799.99,820.5,799.99,819.29,7868600
DSIU,08-Jan-2015,186.98,190.23,186.98,190.23,2021900
DSIV,08-Jan-2015,362.26,369.07,362.26,368.59,5781200
DSIX,08-Jan-2015,409.68,415.87,409.68,415.7,13126100
DSLE,08-Jan-2015,370.04,376.65,370.04,376.18,8068400
DSLG,08-Jan-2015,1192.63,1222.09,1192.63,1220.65,2576800
DSLW,08-Jan-2015,805.46,817.84,805.46,817.64,0
DSMC,08-Jan-2015,842.81,864.47,842.81,863.91,29841600
DSME,08-Jan-2015,723.34,737.7,723.34,733.87,38538900
DSMF,08-Jan-2015,5.66,5.72,5.66,5.7,3241600
DSMG,08-Jan-2015,71.08,71.96,71.01,71.28,6384100
DSMR,08-Jan-2015,60.95,61.1,60.75,60.99,5836400
DSMS,08-Jan-2015,630.53,643.87,630.53,642.84,2465400
DSMT,08-Jan-2015,261.98,270.78,261.98,269.4,162800
DSMU,08-Jan-2015,177.88,179.79,177.88,179.17,3546700
DSNC,08-Jan-2015,521.78,530.12,521.78,529.75,80135500
DSNF,08-Jan-2015,303.78,312.15,303.38,310.55,2456500
DSNG,08-Jan-2015,630.05,640.24,630.05,639.88,34931400
DSNS,08-Jan-2015,809.53,820.86,801.12,820.51,24270500
DSOE,08-Jan-2015,187.59,190.22,187.59,187.9,268100
DSOG,08-Jan-2015,642.47,658.49,642.47,658.48,65408900
DSOI,08-Jan-2015,528.29,538.56,528.29,536.82,32826700
DSOL,08-Jan-2015,598.92,610.1,598.92,609.82,10225300
DSOQ,08-Jan-2015,630.02,642.75,630.02,640.23,39376700
DSOS,08-Jan-2015,726.39,753.17,726.39,750.86,55183500
DSPB,08-Jan-2015,280.54,285.96,280.54,285.33,3665400
DSPC,08-Jan-2015,181.82,184.04,181.82,183.81,1899500
DSPG,08-Jan-2015,519.68,528.6,519.68,528.58,11547600
DSPL,08-Jan-2015,931.58,951.86,931.58,946.79,6549900
DSPM,08-Jan-2015,49.27,50.01,48.69,48.94,2979300
DSPN,08-Jan-2015,700.46,710.21,700.46,708.74,55177900
DSPP,08-Jan-2015,167.75,173.12,167.75,173.12,1471600
DSPR,08-Jan-2015,495.67,504.6,495.67,503.72,31617600
DSPT,08-Jan-2015,58.74,60.57,58.58,58.78,393500
DSRA,08-Jan-2015,856.34,858.93,849.1,855.19,11186700
DSRB,08-Jan-2015,678.13,687.55,678.13,685.52,10242300
DSRD,08-Jan-2015,1281.01,1303.06,1281.01,1302.8,10088300
DSRE,08-Jan-2015,312.11,314.15,311.19,313.42,41727700
DSRH,08-Jan-2015,367.17,374.72,367.17,374.68,1132100
DSRI,08-Jan-2015,129.3,130.09,128.87,129.76,40595600
DSRL,08-Jan-2015,132.58,132.88,131.65,132.21,7087700
DSRN,08-Jan-2015,170.63,171.89,169.67,171.65,2978000
DSRP,08-Jan-2015,305.54,314.75,305.54,313.29,727600
DSRQ,08-Jan-2015,113.96,115.95,113.96,115.77,2844200
DSRR,08-Jan-2015,1432.71,1474.75,1432.71,1470.94,3699600
DSRS,08-Jan-2015,909.23,917.69,909.23,916.41,17744600
DSRT,08-Jan-2015,757.89,766.62,757.89,766.56,68627900
DSRU,08-Jan-2015,1002.16,1014.45,1002.11,1010.76,9339200
DSSB,08-Jan-2015,785.72,801.14,785.72,797.19,6433900
DSSC,08-Jan-2015,1893.03,1940.34,1893.03,1932.83,58324900
DSSD,08-Jan-2015,546.5,555.47,546.5,554.73,11989900
DSSF,08-Jan-2015,181.68,184.6,181.68,184.07,8973800
DSSP,08-Jan-2015,120.39,122.39,120.39,121.8,1046100
DSSR,08-Jan-2015,172.59,173.74,172.24,173.43,10370900
DSST,08-Jan-2015,197.91,202.33,197.25,201.61,6579900
DSSV,08-Jan-2015,1207.53,1230.84,1207.53,1229.89,57243500
DSSW,08-Jan-2015,1101.9,1127.67,1101.9,1124.44,28267200
DSTB,08-Jan-2015,625.77,639.01,625.77,634.96,4371600
DSTC,08-Jan-2015,1050.71,1075.43,1050.71,1072.76,172493300
DSTK,08-Jan-2015,535.33,548.89,535.33,548.61,2079500
DSTL,08-Jan-2015,158.77,161.47,158.77,161.18,23225300
DSTP,08-Jan-2015,491.8,500.36,491.8,499.91,0
DSTQ,08-Jan-2015,978.73,1006.54,978.73,1002.19,115249800
DSTR,08-Jan-2015,100.47,102.28,100.37,100.97,1867400
DSTS,08-Jan-2015,240.21,245.42,240.21,245.09,364700
DSTT,08-Jan-2015,501.75,514.23,500.24,514.23,3531600
DSTY,08-Jan-2015,469.47,476.11,469.47,475.7,6869700
DSUO,08-Jan-2015,232.13,234.9,232.13,234.28,6311600
DSUT,08-Jan-2015,234.98,237.52,234.98,236.77,24554100
DSVE,08-Jan-2015,226.21,228.55,226.21,227.78,18242500
DSVN,08-Jan-2015,248.37,257.59,248.37,256.2,742300
DSWC,08-Jan-2015,225.86,229.83,225.86,228.66,6543000
DSWU,08-Jan-2015,1299.69,1318.59,1299.69,1305.82,447300
DTCI,08-Jan-2015,1277.64,1283.06,1271.22,1279.96,0
DTEI,08-Jan-2015,1528.97,1538.97,1524.04,1534.91,0
DTFI,08-Jan-2015,40,45,35,45,0
DTFX,08-Jan-2015,127.86,128,127.23,127.58,0
DTOF,08-Jan-2015,70,75,65,75,0
DTOH,08-Jan-2015,70,75,70,75,0
DTTH,08-Jan-2015,85,90,85,85,0
DTTW,08-Jan-2015,25,40,15,40,0
DTWC,08-Jan-2015,12907.44,13145.43,12907.44,13135.05,0
DTWI,08-Jan-2015,35197.16,35860.61,35197.16,35844.37,0
DTWT,08-Jan-2015,13137.5,13443.25,13137.5,13420.87,0
DTWU,08-Jan-2015,2314.39,2341.01,2314.39,2333.24,0
DUBS,08-Jan-2015,103.69,103.98,103.34,103.63,0
DUFI,08-Jan-2015,86.66,86.66,80,86.66,0
DUOF,08-Jan-2015,86.66,86.66,86.66,86.66,0
DUOH,08-Jan-2015,86.66,86.66,86.66,86.66,0
DUSL,08-Jan-2015,426.84,434.48,426.84,434.01,0
DUSM,08-Jan-2015,787.22,799.41,787.22,799.12,0
DUSS,08-Jan-2015,850.26,863.18,850.26,863.06,0
DUTH,08-Jan-2015,86.66,86.66,86.66,86.66,0
DUTW,08-Jan-2015,80,86.66,80,86.66,0
DVAA,08-Jan-2015,22.7,22.7,22.7,22.7,0
DVAB,08-Jan-2015,43.28,43.33,43.28,43.33,0
DVCA,08-Jan-2015,1.09,29.22,1.09,29.22,0
DVCD,08-Jan-2015,1.74,79.63,1.74,50.44,0
DVCE,08-Jan-2015,19.77,304.93,19.77,304.04,0
DVCN,08-Jan-2015,18.35,634.68,18.35,634.68,0
DVCQ,08-Jan-2015,15.72,349.84,15.72,343.81,0
DVCS,08-Jan-2015,2.6,130.7,2.6,130.7,0
DVCT,08-Jan-2015,35.17,1011.43,35.17,1007.71,0
DVCV,08-Jan-2015,0.76,32.88,0.76,32.88,0
DVCX,08-Jan-2015,3.36,163.58,3.36,163.58,0
DVDE,08-Jan-2015,111.85,112.02,111.85,112.02,0
DVJN,08-Jan-2015,107.02,107.2,107.02,107.2,0
DVMR,08-Jan-2015,105.89,105.89,105.88,105.88,0
DVS,08-Jan-2015,21.3,21.7,21.3,21.7,0
DVST,08-Jan-2015,107.99,108.17,107.99,108.17,0
DWC,08-Jan-2015,21301.67,21687.55,21301.67,21672.39,0
DWCB,08-Jan-2015,3731.27,3799.09,3731.27,3791.86,0
DWE,08-Jan-2015,4997.35,5146.82,4989.17,5126.76,0
DWJ,08-Jan-2015,2899.5,2936.7,2899.5,2932.96,0
DWO,08-Jan-2015,2249.5,2283.17,2241.98,2271.2,0
DWR,08-Jan-2015,5133.94,5199.07,5133.94,5198.66,0
DWU,08-Jan-2015,2796.21,2825.64,2796.21,2819.35,0
DWY,08-Jan-2015,2751.09,2791.82,2751.09,2785.34,0
DXG,08-Jan-2015,3959.26,3959.26,3959.26,3959.26,0
DXS,08-Jan-2015,3932.57,3997.97,3932.57,3996.45,0
DXY,08-Jan-2015,92,92.52,91.93,92.31,0
DYH,08-Jan-2015,3412.07,3474.53,3412.07,3474.53,0
DYI,08-Jan-2015,2925.63,2982.34,2925.63,2982.18,0
DYO,08-Jan-2015,3225.62,3288.05,3225.62,3285.68,0
DZC,08-Jan-2015,4788.45,4875.52,4788.45,4864.33,0
DZE,08-Jan-2015,2383.6,2441.28,2383.6,2435.76,0
DZF,08-Jan-2015,3276.09,3315.54,3276.09,3312.5,0
DZH,08-Jan-2015,2717.42,2761.18,2717.42,2754.46,0
DZL,08-Jan-2015,4769.66,4844.91,4769.66,4835.2,0
DZM,08-Jan-2015,2583.67,2629.06,2583.67,2624.07,0
DZN,08-Jan-2015,3370,3427.76,3370,3421.61,0
DZO,08-Jan-2015,5806.37,5870.99,5783.63,5857.67,0
DZR,08-Jan-2015,6152.88,6221.96,6152.88,6209.39,0
ECO,08-Jan-2015,52.73,53.41,52.52,53.41,0
EED,08-Jan-2015,28.86,29.41,28.83,29.4,0
EMX,08-Jan-2015,148.17,149.87,148.11,149.65,0
EPX,08-Jan-2015,315.32,327.06,314.8,325.1,0
ESX,08-Jan-2015,139.53,141.82,139.45,141.53,0
EUX,08-Jan-2015,149.94,151.15,149.9,150.99,0
EVZ,08-Jan-2015,10.44,10.49,10.15,10.24,0
EZB,08-Jan-2015,4503.53,4607.32,4503.53,4603.76,0
EZF,08-Jan-2015,2238.35,2273.08,2238.35,2271.08,0
EZK,08-Jan-2015,4415.2,4507.5,4410.47,4500.79,0
EZL,08-Jan-2015,5075.26,5163.06,5075.26,5162.85,0
EZS,08-Jan-2015,3323.57,3367.62,3323.57,3366.53,0
EZV,08-Jan-2015,2828.86,2885.1,2828.86,2879.22,0
EZX,08-Jan-2015,5494.66,5587.96,5494.35,5586.77,0
EZZ,08-Jan-2015,3872.17,3928.79,3872.17,3925.44,0
FBV,08-Jan-2015,25.63,25.72,25.59,25.68,0
FTSA,08-Jan-2015,3519.62,3602.08,3519.62,3597.06,0
FTSE,08-Jan-2015,6419.83,6580.82,6419.83,6569.96,0
FTSM,08-Jan-2015,15851.69,16086.48,15851.69,16085.54,0
FVX,08-Jan-2015,1.5,1.51,1.48,1.49,0
GDM,08-Jan-2015,559.77,570.14,546.1,550.03,0
GLD,08-Jan-2015,1210.84,1216.09,1204.68,1208.56,130128
GLI,08-Jan-2015,102.32,103.54,102.32,103.49,0
GMI,08-Jan-2015,20.15,20.52,19.65,19.87,0
GNX,08-Jan-2015,397.22,399.51,393.18,397.1,0
GVX,08-Jan-2015,19.82,19.85,18.8,18.8,0
GVZ,08-Jan-2015,20.35,20.35,18.78,19.2,0
GWI,08-Jan-2015,179.87,181.75,179.85,181.59,0
HGX,08-Jan-2015,217.31,221.01,217.28,220.66,0
HIGA,08-Jan-2015,3,3,3,3,0
HIGD,08-Jan-2015,11,11,11,11,0
HIGN,08-Jan-2015,169,169,169,169,0
HIGQ,08-Jan-2015,90,90,90,90,0
HIGS,08-Jan-2015,235,235,235,235,0
HIGV,08-Jan-2015,60,60,60,60,0
HKO,08-Jan-2015,452.85,452.85,452.85,452.85,0
HKX,08-Jan-2015,1136.47,1136.47,1136.47,1136.47,0
HMV,08-Jan-2015,3507.46,3507.46,3507.46,3507.46,0
HSI,08-Jan-2015,23920.35,23941.64,23719.05,23835.53,0
HUI,08-Jan-2015,181.59,185.02,176.3,177.48,0
HUV,08-Jan-2015,166.3,166.3,166.3,166.3,0
HVX,08-Jan-2015,64.06,64.99,64.06,64.72,0
HWI,08-Jan-2015,670.25,683.73,670.25,681.92,0
HWO,08-Jan-2015,690.68,690.68,690.68,690.68,0
ICK,08-Jan-2015,70.28,71.73,70.28,71.6,0
IDX,08-Jan-2015,1434.41,1454,1434.41,1453.23,134817500
IEB,08-Jan-2015,2972.51,3017.78,2972.51,3014.61,0
IEK,08-Jan-2015,3422.33,3472.49,3422.33,3472.3,0
IEY,08-Jan-2015,3659.46,3719.71,3659.46,3719.71,0
IIB,08-Jan-2015,7.93,8.08,7.93,8.05,0
ILH,08-Jan-2015,2656.66,2693.23,2656.66,2690.58,0
ILJ,08-Jan-2015,3913.32,3985.94,3913.32,3985.89,0
ILK,08-Jan-2015,3594.41,3663.47,3594.41,3662.79,0
ILP,08-Jan-2015,3128.81,3168.12,3128.81,3165.78,0
ILR,08-Jan-2015,3844.93,3916.24,3844.93,3916.16,0
ILU,08-Jan-2015,3732.44,3789.7,3732.44,3787.66,0
ILW,08-Jan-2015,3017.73,3065.9,3017.73,3059.74,0
ILZ,08-Jan-2015,3469.38,3515.46,3469.38,3515.06,0
INDS,08-Jan-2015,3722.964,3761.174,3721.372,3753.657,0
INSR,08-Jan-2015,6624.929,6690.502,6613.055,6690.502,0
IPSA,08-Jan-2015,3778.54,3804.56,3778.54,3785.57,0
IQX,08-Jan-2015,3188.44,3247.24,3188.44,3245.29,0
IQZ,08-Jan-2015,8114.24,8220.06,8114.24,8218.71,0
