Symbol,Date,Open,High,Low,Close,Volume
SHSD,06-Jan-2015,425.41,425.82,418.73,421.33,0
SHTR,06-Jan-2015,823.66,831.42,816.47,820.41,0
SHUS,06-Jan-2015,588.19,591.49,580.6,582.91,0
SIDO,06-Jan-2015,2174.13,2174.13,2152.26,2156.73,0
SIII,06-Jan-2015,1333.66,1333.66,1291.14,1291.25,0
SIIN,06-Jan-2015,2586.68,2586.68,2503.63,2503.82,0
SIIP,06-Jan-2015,94.23,94.65,94.23,94.5,0
SIIS,06-Jan-2015,97.36,97.79,97.36,97.64,0
SIIT,06-Jan-2015,110.49,110.98,110.49,110.81,0
SIN,06-Jan-2015,192.5,192.77,188.19,190.03,0
SINE,06-Jan-2015,3516.26,3516.26,3375.32,3409.27,0
SINU,06-Jan-2015,3230.46,3230.46,3105.13,3126.27,0
SIPR,06-Jan-2015,924.3,927.3,919.18,926.19,0
SIRI,06-Jan-2015,147.13,147.45,147.13,147.22,0
SIRP,06-Jan-2015,110.07,110.12,108.93,109.09,0
SIS,06-Jan-2015,112.07,112.07,109.46,110.03,0
SITR,06-Jan-2015,404.78,405.05,397.46,398.92,0
SIUT,06-Jan-2015,52.55,54.01,52.05,53.49,0
SIV,06-Jan-2015,25.74,26.1,25.45,25.87,0
SJPA,06-Jan-2015,1275.86,1275.86,1248.81,1248.81,0
SJPB,06-Jan-2015,1476.02,1476.02,1441.19,1441.19,0
SJPC,06-Jan-2015,2252.97,2252.97,2212.01,2212.01,0
SJPD,06-Jan-2015,1164.81,1164.81,1140.04,1140.04,0
SJPE,06-Jan-2015,1079.46,1079.46,1062.59,1063.36,0
SJRI,06-Jan-2015,2405,2405,2348.5,2348.5,0
SJTR,06-Jan-2015,690.86,693.81,674.6,675.78,0
SKTR,06-Jan-2015,464.71,467.77,458.53,461.47,0
SLAC,06-Jan-2015,4514.38,4589.89,4497.02,4575.88,0
SLCN,06-Jan-2015,178.95,179.74,176.41,177.32,0
SLCT,06-Jan-2015,221.92,222.9,218.77,219.9,0
SLCU,06-Jan-2015,208.05,208.96,205.09,206.15,0
SLEE,06-Jan-2015,113.31,113.84,112.41,112.88,0
SLER,06-Jan-2015,71.88,72.22,71.32,71.61,0
SLEW,06-Jan-2015,838.58,840.02,817.05,822.66,0
SLPE,06-Jan-2015,849.96,850.81,834.82,838.31,0
SLPX,06-Jan-2015,442.6,443.62,426.56,433.94,0
SLQR,06-Jan-2015,4678.46,4690.55,4590.86,4618.6,0
SLRT,06-Jan-2015,75.83,76.18,75.23,75.54,0
SLUN,06-Jan-2015,3840.58,3877.2,3733.65,3772.28,0
SLUT,06-Jan-2015,6087.59,6146.7,6015.03,6115.01,0
SLV,06-Jan-2015,16.16,16.715,16.115,16.637,47134
SML,06-Jan-2015,679.87,680.65,664.21,668.19,78303696
SMPR,06-Jan-2015,925.28,927.17,916.64,921.74,0
SMRW,06-Jan-2015,5287.31,5296.06,5183.28,5216.31,0
SMSS,06-Jan-2015,5542.68,5562.5,5454.38,5492.33,0
SMTI,06-Jan-2015,1039.48,1041.84,1030.01,1035.74,0
SMTR,06-Jan-2015,213.31,214.15,212.47,213.33,0
SMXT,06-Jan-2015,117.39,117.87,115.78,116.34,0
SNAC,06-Jan-2015,257.69,257.69,254.56,256.2,0
SNCH,06-Jan-2015,145.34,145.55,144.47,145.55,0
SNCT,06-Jan-2015,169.94,169.94,168.47,169.73,0
SNEI,06-Jan-2015,2193.02,2206.32,2178.92,2186.05,0
SNER,06-Jan-2015,87.47,88.36,87.39,87.89,0
SNEU,06-Jan-2015,2194.7,2202.25,2178.99,2183.85,0
SNNE,06-Jan-2015,2747.55,2761.93,2722.87,2730.21,0
SNNT,06-Jan-2015,3703.62,3716.11,3671.27,3676.08,0
SNRE,06-Jan-2015,1961.53,1976.34,1944.84,1957.76,0
SNRT,06-Jan-2015,92.28,93.22,92.18,92.71,0
SNRU,06-Jan-2015,2325.81,2338.86,2306.55,2318.48,0
SNTE,06-Jan-2015,179.27,179.27,177.74,179.12,0
SNUI,06-Jan-2015,127.51,128.82,127.38,128.12,0
SOBC,06-Jan-2015,14.55,14.63,14.16,14.27,0
SOCC,06-Jan-2015,17.38,17.46,16.83,16.98,0
SOTR,06-Jan-2015,566.12,567.7,556.85,559.57,0
SOX,06-Jan-2015,675.119,675.141,656.366,658.827,0
SP500,06-Jan-2015,2022.15,2030.25,1992.44,2002.61,628224384
SPAA,06-Jan-2015,72.2,73.55,72.12,73.34,0
SPAB,06-Jan-2015,95.62,97.8,95.62,97.47,0
SPAC,06-Jan-2015,62.22,63.26,62.03,63.08,0
SPAD,06-Jan-2015,505.86,516.29,505.86,510.45,0
SPEE,06-Jan-2015,118.54,118.7,116.14,116.81,0
SPER,06-Jan-2015,527.72,538.57,527.72,532.51,0
SPEY,06-Jan-2015,118.67,118.73,116.2,116.69,0
SPIN,06-Jan-2015,321.87,326.79,321.87,324.66,0
SPIR,06-Jan-2015,270.88,275.06,270.88,273.23,0
SPLR,06-Jan-2015,922.05,936.29,922.05,930.05,0
SPPR,06-Jan-2015,1186.87,1188.09,1176.04,1179.64,0
SPRL,06-Jan-2015,120.85,121.93,119.96,120.03,0
SPRT,06-Jan-2015,900.55,919.06,900.55,908.73,0
SPSU,06-Jan-2015,467.47,468.94,460.31,462.61,0
SPUS,06-Jan-2015,190.7,190.7,189.15,189.7,0
SPX,06-Jan-2015,2022.15,2030.25,1992.44,2002.61,0
SPXT,06-Jan-2015,3702.91,3717.67,3648.53,3667.14,0
SQTR,06-Jan-2015,1011.69,1014.93,991.63,997.04,0
SRER,06-Jan-2015,121.93,122.2,121.93,122.01,0
SRFF,06-Jan-2015,101.31,101.31,101.31,101.31,0
SRIC,06-Jan-2015,2945.81,2948.74,2922.58,2941.55,0
SRIE,06-Jan-2015,3070.54,3081.92,3042.25,3071.37,0
SRMP,06-Jan-2015,1503.46,1525.33,1503.46,1521.48,0
SRPR,06-Jan-2015,180.97,182.56,180.8,182.24,0
SRTR,06-Jan-2015,337.22,341.91,337.22,340.85,0
SRUP,06-Jan-2015,3364.55,3382.36,3324.8,3340.34,0
SRVA,06-Jan-2015,2373.74,2386.16,2329.87,2343.15,0
SRVB,06-Jan-2015,1780.6,1813.45,1767.09,1808.17,0
SRVC,06-Jan-2015,5697.74,5739.28,5657.65,5695.65,0
SRVD,06-Jan-2015,2699.3,2709.27,2650.7,2661.45,0
SRVE,06-Jan-2015,2024.98,2060.09,2011.33,2053.79,0
SRVF,06-Jan-2015,6477.29,6513.7,6442.43,6469.34,0
SRVG,06-Jan-2015,3082.12,3099.08,3056.64,3068.02,0
SRVH,06-Jan-2015,3306.3,3336.26,3278.71,3296.86,0
SRVI,06-Jan-2015,2710.49,2729.48,2687.35,2701.1,0
SRVJ,06-Jan-2015,2905.16,2938.37,2884.1,2902.57,0
SRWI,06-Jan-2015,5986.26,6018.34,5908.22,5939.8,0
SS1E,06-Jan-2015,2134.07,2150.57,2109.82,2124.77,0
SS1J,06-Jan-2015,2325.55,2342.04,2264.56,2283.5,0
SS2E,06-Jan-2015,3041.34,3047.64,2986.67,3007.1,0
SS2J,06-Jan-2015,2735.01,2742.49,2686.75,2707.86,0
SS3E,06-Jan-2015,8763.15,8838.87,8659.34,8705.99,0
SS3J,06-Jan-2015,3637.98,3668.75,3612.75,3626.12,0
SS4E,06-Jan-2015,5393.91,5406.46,5279.98,5310.08,0
SS4J,06-Jan-2015,2723.76,2730.66,2681.91,2691.59,0
SS5E,06-Jan-2015,1180.72,1200.85,1178.36,1179.05,0
SS5J,06-Jan-2015,1234.64,1240.95,1216.22,1225.82,0
SSAE,06-Jan-2015,423.42,423.42,417.84,419.26,0
SSAI,06-Jan-2015,605.96,605.96,597.97,600,0
SSAU,06-Jan-2015,492.71,492.75,486.64,488.42,0
SSAX,06-Jan-2015,3564.75,3564.75,3495.11,3511.64,0
SSBE,06-Jan-2015,2307.73,2316.26,2286.47,2308.35,0
SSBR,06-Jan-2015,2202,2217,2197.33,2211.59,0
SSCA,06-Jan-2015,252.41,252.41,248.46,248.76,0
SSCB,06-Jan-2015,283.77,287.85,282.68,287.32,0
SSCE,06-Jan-2015,256.79,256.79,254.12,254.5,0
SSCH,06-Jan-2015,469.84,470.05,464.55,467.62,0
SSCK,06-Jan-2015,245.72,245.72,242.9,244.19,0
SSCL,06-Jan-2015,257.24,259.62,256.24,259.62,0
SSCM,06-Jan-2015,6811.61,6841.25,6714.03,6750.32,0
SSCP,06-Jan-2015,165.01,165.01,162.92,163.5,0
SSCQ,06-Jan-2015,410.56,412.66,403.59,412.07,0
SSCS,06-Jan-2015,300.37,300.37,298.15,298.51,0
SSCU,06-Jan-2015,342.7,343.58,338.87,339.68,0
SSCW,06-Jan-2015,267.27,267.27,264.37,264.78,0
SSDI,06-Jan-2015,1.5,1.5,1.5,1.5,0
SSEC,06-Jan-2015,3330.8,3351.45,3330.8,3351.45,0
SSEN,06-Jan-2015,145.67,145.68,143.03,143.97,0
SSER,06-Jan-2015,217.47,217.63,216.16,217.16,0
SSEW,06-Jan-2015,302.69,304.17,301.22,302.21,0
SSFA,06-Jan-2015,279.18,279.46,275.82,276.67,0
SSFB,06-Jan-2015,44,44,43.48,43.55,0
SSFE,06-Jan-2015,229.78,230.83,227.05,228.17,0
SSFP,06-Jan-2015,311,311.28,307.23,308.17,0
SSFT,06-Jan-2015,188.79,189.63,186.5,187.41,0
SSFU,06-Jan-2015,206.29,207.19,203.84,204.84,0
SSGA,06-Jan-2015,159.2,160.12,157.59,158.69,0
SSGC,06-Jan-2015,264.54,265.01,261.52,262.42,0
SSGD,06-Jan-2015,2441.29,2477.4,2441.29,2448.26,0
SSGE,06-Jan-2015,2306.44,2320.09,2265.73,2274.38,0
SSGF,06-Jan-2015,1182.44,1182.48,1162.76,1164.34,0
SSGG,06-Jan-2015,355.55,360.32,352.53,355.15,0
SSGH,06-Jan-2015,2734.77,2759.79,2712.1,2720.89,0
SSGI,06-Jan-2015,2392.78,2392.82,2352.23,2360.97,0
SSGL,06-Jan-2015,1855.04,1856.52,1831.63,1835.3,0
SSGM,06-Jan-2015,2201.32,2212.63,2185.89,2192.92,0
SSGN,06-Jan-2015,2065.01,2065.38,2033.32,2038.33,0
SSGO,06-Jan-2015,292.98,294.04,279.33,281.72,0
SSGP,06-Jan-2015,253.97,254.4,251.24,252.08,0
SSGR,06-Jan-2015,433.38,433.99,428.59,430.03,0
SSGS,06-Jan-2015,2462.29,2475.72,2449.39,2452.05,0
SSGT,06-Jan-2015,1181.64,1181.96,1173.08,1175.33,0
SSGU,06-Jan-2015,1438.05,1453.15,1431.25,1432.13,0
SSGX,06-Jan-2015,570.39,572.83,543.33,547.77,0
SSGZ,06-Jan-2015,976.48,977.46,927.03,934.71,0
SSHE,06-Jan-2015,1176.6,1185.08,1167.35,1170.31,0
SSHF,06-Jan-2015,169.57,170.24,167.43,168.25,0
SSHJ,06-Jan-2015,1206.86,1206.86,1182.4,1182.4,0
SSHX,06-Jan-2015,1770.07,1780.28,1745.83,1755.92,0
SSIA,06-Jan-2015,94.5,97.34,94.39,96.68,0
SSIB,06-Jan-2015,39.18,40.36,39.14,40.08,0
SSIC,06-Jan-2015,66.88,68.87,66.81,68.42,0
SSIP,06-Jan-2015,118.89,119.66,118.85,119.53,0
SSIS,06-Jan-2015,137.1,138.02,137.05,137.83,0
SSIT,06-Jan-2015,139.41,140.31,139.36,140.16,0
SSLF,06-Jan-2015,909.13,909.51,886.38,889.37,0
SSLS,06-Jan-2015,212.18,212.34,210.9,211.88,0
SSMI,06-Jan-2015,8948.89,8991.26,8867.79,8874.47,0
SSNI,06-Jan-2015,164.59,165.25,160.48,161.05,0
SSPA,06-Jan-2015,1477.97,1480.8,1456,1463.8,0
SSPE,06-Jan-2015,1362.38,1373.46,1351.51,1354.76,0
SSPF,06-Jan-2015,773.07,776.82,763.19,763.3,0
SSPI,06-Jan-2015,1165.22,1166.22,1144.94,1145.28,0
SSPL,06-Jan-2015,459.26,460.87,452.07,454.4,0
SSPN,06-Jan-2015,4612.08,4629.01,4543.63,4566.66,0
SSPT,06-Jan-2015,1308.78,1313.49,1295.39,1295.59,0
SSPU,06-Jan-2015,1317.19,1333.97,1308.39,1312.88,0
SSRF,06-Jan-2015,819.77,820.74,819.47,820.51,0
SSRW,06-Jan-2015,6123.63,6134.34,5960.97,6004.75,0
SSTR,06-Jan-2015,280.3,280.33,278.63,279.92,0
SSTU,06-Jan-2015,360.7,365.83,359.42,359.85,0
SSUC,06-Jan-2015,272.63,273.47,270.35,271.22,0
SSUP,06-Jan-2015,76.77,76.96,76.09,76.33,0
SSUT,06-Jan-2015,131.02,131.35,129.86,130.27,0
SSWP,06-Jan-2015,102.79,103.29,102.29,102.63,0
SSWT,06-Jan-2015,507.66,510.85,502.93,505.26,0
SSXP,06-Jan-2015,336.23,336.23,330.5,331.3,0
SSXT,06-Jan-2015,195.64,196.76,194.14,194.19,0
STCE,06-Jan-2015,615.39,619.17,611.58,615.03,0
STCL,06-Jan-2015,615.47,618.03,611.8,614.41,0
STDA,06-Jan-2015,111.19,111.44,110.94,110.99,0
STDB,06-Jan-2015,113.79,114.05,113.34,113.44,0
STDC,06-Jan-2015,116.07,116.36,115.43,115.59,0
STDD,06-Jan-2015,117.56,117.87,116.74,116.96,0
STDE,06-Jan-2015,118.3,118.62,117.31,117.59,0
STDF,06-Jan-2015,118.56,118.89,117.43,117.76,0
STDG,06-Jan-2015,118.76,119.1,117.5,117.87,0
STDH,06-Jan-2015,119.28,119.62,117.92,118.32,0
STDI,06-Jan-2015,118.91,119.25,117.47,117.9,0
STFE,06-Jan-2015,1376.82,1384.51,1359.62,1367.8,0
STFU,06-Jan-2015,1377.57,1379.92,1360.79,1366.42,0
STI,06-Jan-2015,3294.24,3295.51,3272.4,3281.95,0
STIC,06-Jan-2015,1337.71,1343.75,1331.25,1332.27,0
STIF,06-Jan-2015,1795.49,1804.84,1779.49,1784.16,0
STIL,06-Jan-2015,1292.74,1295.36,1235.7,1246.43,0
STIR,06-Jan-2015,2420.12,2428.31,2399.01,2402.15,0
STIS,06-Jan-2015,1160.55,1165.79,1154.95,1155.83,0
STMP,06-Jan-2015,448.57,450.4,432.15,438.97,0
STNC,06-Jan-2015,765.66,765.66,763.68,764.12,5342000
STNU,06-Jan-2015,872.95,876.42,872.52,874.05,5342000
STOXX,06-Jan-2015,3033.44,3061.19,2998.53,3007.91,0
STRA,06-Jan-2015,125.34,125.75,123.95,124.38,0
STRB,06-Jan-2015,111.97,112.23,111.37,111.53,0
STRC,06-Jan-2015,118,118.35,117.07,117.35,0
STRD,06-Jan-2015,112.47,112.7,112.05,112.14,0
STRL,06-Jan-2015,4888.36,4971.67,4885.42,4953.36,0
STRN,06-Jan-2015,3382.29,3395.77,3332.61,3349.61,0
STRP,06-Jan-2015,541.71,545.03,536.57,539.06,0
STRS,06-Jan-2015,245.09,248.5,243.92,247.27,0
STRT,06-Jan-2015,313.17,315.79,311.48,314.26,0
STRU,06-Jan-2015,862.36,866.87,854.06,856.73,0
STSI,06-Jan-2015,1231.15,1291.92,1223.03,1283.07,0
STSU,06-Jan-2015,811.6,811.6,791.44,791.44,0
STSY,06-Jan-2015,810.7,810.7,794.48,794.48,0
STTR,06-Jan-2015,827.71,834.24,818.3,823.34,0
SUCD,06-Jan-2015,222.14,222.85,218.55,220.04,0
SUCS,06-Jan-2015,318.57,321.96,317.64,318.52,0
SUEP,06-Jan-2015,375.58,378.16,367.92,370.4,0
SUFP,06-Jan-2015,132.82,133.13,130.24,130.78,0
SUHC,06-Jan-2015,295.93,299.43,293.24,295.14,0
SUIP,06-Jan-2015,270.48,270.94,265.42,267.28,0
SUJP,06-Jan-2015,139.74,139.74,136,136,0
SUKP,06-Jan-2015,1302.6,1309.74,1284.8,1292.39,0
SUKS,06-Jan-2015,1207.67,1210.26,1188.01,1194.07,0
SUMI,06-Jan-2015,242.86,244.46,239.63,241.17,0
SUNI,06-Jan-2015,166.58,166.68,160.57,162.55,0
SUPI,06-Jan-2015,258.23,262.93,258.23,258.54,0
SURI,06-Jan-2015,310.63,314.5,310.63,313.77,0
SUTP,06-Jan-2015,96,96.32,94.48,94.97,0
SVO,06-Jan-2015,366.52,367.82,353.35,358.67,0
SVTR,06-Jan-2015,79.86,81.35,79.38,81.16,0
SW0B,06-Jan-2015,59.32,59.66,58.43,58.58,0
SW0C,06-Jan-2015,64.27,64.42,63.63,64.18,0
SW0D,06-Jan-2015,88.02,88.02,86.74,86.85,0
SW0E,06-Jan-2015,108.93,108.93,107.21,107.35,0
SW0F,06-Jan-2015,116.97,116.97,115.62,115.95,0
SW0G,06-Jan-2015,141.63,141.74,140.18,140.43,0
SW0H,06-Jan-2015,64.05,64.05,63.12,63.23,0
SW0I,06-Jan-2015,95.48,95.48,93.67,93.75,0
SW1A,06-Jan-2015,52.7,52.7,52.13,52.22,0
SW1B,06-Jan-2015,356.49,356.49,351.46,351.98,0
SW1C,06-Jan-2015,259.07,259.07,256.34,256.62,0
SW1J,06-Jan-2015,82.61,82.61,81.77,81.9,0
SWCH,06-Jan-2015,308.72,311.29,305.78,307.64,0
SWDI,06-Jan-2015,7871.98,7912.44,7767.22,7817.81,0
SWDR,06-Jan-2015,1158.65,1164.03,1143.3,1149.01,0
SWET,06-Jan-2015,380.41,383.66,376.88,379.17,0
SWFI,06-Jan-2015,835.87,837.53,817.66,821.2,0
SWIB,06-Jan-2015,1831.31,1834.24,1813.95,1815.67,0
SWIT,06-Jan-2015,2131.3,2135.77,2108.27,2112.03,0
SWML,06-Jan-2015,616.12,618.72,593.67,603.41,0
SWSP,06-Jan-2015,220.35,221.8,214.92,215.94,0
SWTE,06-Jan-2015,285.69,286.84,281.45,282.84,0
SWTM,06-Jan-2015,374.74,375.39,367.96,369.97,0
SWTS,06-Jan-2015,329.85,330.37,320.88,322.74,0
SWTT,06-Jan-2015,294.68,295.68,290.12,291.55,0
SWTV,06-Jan-2015,428.46,430.03,420.92,423.32,0
SWUB,06-Jan-2015,1601.99,1604.53,1568.26,1578.81,0
SWUL,06-Jan-2015,993.33,995.88,992.31,993.59,0
SWUT,06-Jan-2015,2157.54,2161.47,2116.29,2127.75,0
SXTR,06-Jan-2015,545.44,555.32,545.44,546.1,0
SYTR,06-Jan-2015,823.81,825.42,804.4,808.46,0
SZTR,06-Jan-2015,1237.34,1242.19,1216.52,1225.8,0
TA25,06-Jan-2015,1450.98,1459.42,1449.94,1458.66,0
TACK,06-Jan-2015,9997,10353,9524,9801,0
TACX,06-Jan-2015,-3,353,-476,-199,0
TASI,06-Jan-2015,8106.8,8106.8,7770.17,8057.43,0
TBO,06-Jan-2015,1314.84,1314.84,1314.84,1314.84,0
TICK,06-Jan-2015,10002,11160,9024,9859,0
TICX,06-Jan-2015,2,1160,-976,-141,0
TIKI,06-Jan-2015,10001,10028,9974,10016,0
TIKX,06-Jan-2015,1,28,-26,16,0
TNX,06-Jan-2015,1.96,1.99,1.88,1.96,0
TOB,06-Jan-2015,1277.7,1288.18,1268.17,1268.17,0
TOOC,06-Jan-2015,16617.55,16649.03,16407.54,16505.93,273374500
TQCK,06-Jan-2015,9998,10738,9043,9830,0
TQCX,06-Jan-2015,-2,738,-957,-170,0
TRA,06-Jan-2015,3878.501,3888.349,3752.125,3800.102,0
TRCCI,06-Jan-2015,448.842,450.896,448.116,449.504,0
TRIA,06-Jan-2015,0.78,1.59,0.71,0.94,0
TRIN,06-Jan-2015,1.02,1.8,0.71,1.04,0
TRIQ,06-Jan-2015,0.46,1.2,0.2,0.97,0
TSX,06-Jan-2015,14368.11,14370.4,14161.98,14246.77,0
TTCD,06-Jan-2015,168.19,168.93,165.82,166.9,7039900
TTCS,06-Jan-2015,430.3,431.72,417.05,419.81,3653200
TTEN,06-Jan-2015,207.84,210.65,204.3,205.55,100025200
TTFS,06-Jan-2015,246.92,247.49,242.01,243.99,26521100
TTGD,06-Jan-2015,157.1,166.05,155.2,164.48,101433400
TTHC,06-Jan-2015,103.76,104.66,102.22,102.67,1141600
TTIN,06-Jan-2015,187.11,187.42,183.88,185.12,16511400
TTMN,06-Jan-2015,676.22,686.41,670.91,675.53,9624900
TTMT,06-Jan-2015,221.71,228.23,221.56,227.78,90249800
TTRE,06-Jan-2015,273.67,275.19,273.2,274.86,6165700
TTTK,06-Jan-2015,47.24,47.36,46.15,46.69,5557700
TTTS,06-Jan-2015,127.9,128.23,126.82,127.57,3651600
TTUT,06-Jan-2015,228.63,229.37,226.47,227.76,3792600
TWII,06-Jan-2015,9209.93,9209.93,9043.44,9048.34,0
TXBE,06-Jan-2015,183.67,184.49,180.97,181.86,22802200
TXBM,06-Jan-2015,105.07,106.12,104.5,105.11,22802800
TXCT,06-Jan-2015,110.09,110.4,108.52,109.27,3971800
TXDC,06-Jan-2015,112.41,112.57,110.91,111.58,194601500
TXDE,06-Jan-2015,263.19,263.79,258.46,260.81,14866600
TXDV,06-Jan-2015,266.24,266.46,261.61,263.02,42106500
TXEI,06-Jan-2015,110.08,110.34,108.69,109.25,79683500
TXEW,06-Jan-2015,121.69,122.5,121.21,121.75,120305000
TXFO,06-Jan-2015,936.36,937.36,921.21,925.56,153069400
TXGM,06-Jan-2015,62.44,63.61,62.18,63.29,144042300
TXOE,06-Jan-2015,264.28,266.02,259.58,261.13,40251000
TXPR,06-Jan-2015,806.36,807.11,804.47,804.49,1102400
TXSC,06-Jan-2015,923.82,926,912.99,919.06,120305000
TXSI,06-Jan-2015,109.06,109.9,108.48,109.4,49283200
TXSX,06-Jan-2015,835.43,837.39,825.64,831.13,120305000
TXTW,06-Jan-2015,580.14,581.38,573.23,575.49,102381400
TYX,06-Jan-2015,2.53,2.56,2.47,2.52,0
UNCA,06-Jan-2015,36,36,18,35,8749400
UNCD,06-Jan-2015,9,49,9,49,58633900
UNCE,06-Jan-2015,33,69,13,69,2967000
UNCN,06-Jan-2015,91,91,16,25,23773300
UNCQ,06-Jan-2015,128,128,56,68,22010800
UNCS,06-Jan-2015,79,207,79,207,19768100
UNCT,06-Jan-2015,255,255,100,128,54533500
UNCV,06-Jan-2015,69,318,69,318,31031100
UNCX,06-Jan-2015,148,525,148,525,50799200
UOI,06-Jan-2015,18.67,18.7,17.99,18.22,0
UTY,06-Jan-2015,603.57,614.08,603.54,603.98,0
UVCA,06-Jan-2015,0.55,8.84,0.55,8.74,0
UVCD,06-Jan-2015,2.11,58.63,2.11,58.63,0
UVCE,06-Jan-2015,0.4,65.45,0.31,2.96,0
UVCN,06-Jan-2015,2.81,32.8,2.81,23.77,0
UVCQ,06-Jan-2015,2.45,44.88,2.26,22.01,0
UVCS,06-Jan-2015,1.28,25.51,1.28,19.76,0
UVCT,06-Jan-2015,5.83,76.13,5.83,54.53,0
UVCV,06-Jan-2015,2.36,31.03,2.36,31.03,0
UVCX,06-Jan-2015,3.65,52.35,3.65,50.79,0
VFTSE,06-Jan-2015,21.984,23.435,17.612,21.347,0
VFWA,06-Jan-2015,21.73,22.3,21.29,21.7,0
VFWB,06-Jan-2015,21.91,22.77,21.7,22.77,0
VFY,06-Jan-2015,175.77,175.77,175.77,175.77,0
VGH,06-Jan-2015,108.71,108.71,108.71,108.71,0
VIO,06-Jan-2015,73.31,74.2,72.11,72.48,0
VIX,06-Jan-2015,20.32,22.9,19.52,21.12,0
VJW,06-Jan-2015,92.08,92.08,92.08,92.08,0
VLA,06-Jan-2015,4588.31,4588.31,4495.89,4522.2,0
VLG,06-Jan-2015,491.94,491.94,481.96,484.79,0
VVOL,06-Jan-2015,21.9,22.44,21.47,22.07,0
VWA,06-Jan-2015,20.58,22.91,19.86,21.4,0
VWB,06-Jan-2015,19.29,21.23,18.55,19.64,0
VXB,06-Jan-2015,19.92,22.9,19.52,21.12,0
VXD,06-Jan-2015,17.92,19.73,12.56,18.46,0
VXDE,06-Jan-2015,22.13,22.96,21.96,22.43,0
VXH,06-Jan-2015,1034.31,1034.31,1034.31,1034.31,0
VXJU,06-Jan-2015,21.35,22.43,21.01,21.59,0
VXMA,06-Jan-2015,20.86,22.64,20.34,21.45,0
VXN,06-Jan-2015,20.79,23.09,20.6,21.85,0
VXO,06-Jan-2015,18.27,20.57,17.17,18.91,0
VXP,06-Jan-2015,2734.81,2734.81,2734.81,2734.81,0
VXSE,06-Jan-2015,21.55,22.52,21.32,22.03,0
VXV,06-Jan-2015,20.89,22.36,20.46,21.42,0
WIV,06-Jan-2015,29.49,30.57,29.28,30.48,0
WIX,06-Jan-2015,29.49,30.57,29.28,30.48,0
WMX,06-Jan-2015,109.09,109.63,107.84,108.19,0
XAL,06-Jan-2015,101.95,102.25,98.13,99.54,0
XAO,06-Jan-2015,5429.5,5429.5,5321.5,5346.2,0
XAU,06-Jan-2015,72.29,76.33,72.28,75.84,0
XAX,06-Jan-2015,2375.37,2385.95,2348.55,2355.65,0
XBD,06-Jan-2015,180.59,180.85,175.62,176.61,0
XBEL,06-Jan-2015,3215.5,3215.5,3204,3207,3
XBS,06-Jan-2015,184.15,184.15,184.15,184.15,0
XCI,06-Jan-2015,1576.27,1579.06,1546.23,1552.87,0
XEO,06-Jan-2015,891.89,895.67,879.34,883.96,0
XFI,06-Jan-2015,145.467,145.823,144.969,145.15,0
XHL,06-Jan-2015,101.038,101.087,96.659,97.756,0
XIBX,06-Jan-2015,10040.7,10060.8,9871.1,9871.1,0
XID,06-Jan-2015,741.068,746.156,736.639,736.901,0
XII,06-Jan-2015,884.58,886.93,870.63,875.2,0
XIT,06-Jan-2015,95.257,97.464,90.796,92.7,0
XJO,06-Jan-2015,5450.3,5450.3,5338.6,5364.8,0
XMI,06-Jan-2015,1864.22,1870.95,1834.54,1846.74,0
XNA,06-Jan-2015,440.216,443.826,430.025,434.677,0
XNG,06-Jan-2015,696.04,704.31,681.09,688.01,0
XOI,06-Jan-2015,1283.7,1297.97,1261.26,1269.4,0
XSP,06-Jan-2015,202.22,203.03,199.24,200.26,0
XSV,06-Jan-2015,900.83,900.83,900.83,900.83,0
XTC,06-Jan-2015,1244.64,1248.57,1231.45,1237.19,0
XTV,06-Jan-2015,1258.54,1258.54,1258.54,1258.54,0
XU100,06-Jan-2015,86650.91,86911.82,85574.65,86909.58,0
ZAX,06-Jan-2015,3623.46,3623.46,3539.08,3561.72,0
ZOC,06-Jan-2015,130.63,130.72,128.03,128.63,0
